Farm_ID,Sector,Species,State,Farm_Age_Years,Farm_Area_Acres,Water_Temperature_C,Water_pH,Dissolved_Oxygen_mg_L,Ammonia_mg_L,Stocking_Density_Animals_Per_Acre,Feed_Quantity_kg_Per_Day,Feed_Quality_Score,Rainfall_mm,Humidity_Percent,Body_Condition_Score,Disease_Type,Disease_Onset,Mortality_Rate_Percent,Feed_Conversion_Ratio,Daily_Feed_Cost,Productivity_Score,Water_Quality_Score,Disease_Risk_Score,Disease_Risk_Level
F1007,Livestock,Sheep,West Bengal,6,3.0,,,,,24.8,7.1,75.4,154.2,74.3,1.9,No Disease,0,1.4,2.2,8.95,100.0,,54.2,Medium
F1008,Aquaculture,Shrimp,Karnataka,4,20.1,29.8,8.46,4.75,0.2,161.8,116.5,83.1,90.7,86.3,3.2,No Disease,0,1.8,1.66,136.39,100.0,84.9,90.4,High
F1009,Livestock,Sheep,Karnataka,1,16.8,,,,,53.8,46.0,68.9,143.6,63.0,2.5,No Disease,0,1.2,2.1,48.74,100.0,,64.6,Medium
F1010,Livestock,Sheep,Andhra Pradesh,3,3.9,,,,,46.2,45.2,72.6,179.9,60.8,4.4,No Disease,0,2.4,2.15,56.07,100.0,,59.0,Medium
F1011,Aquaculture,Pangasius,West Bengal,5,23.6,30.0,8.16,5.74,0.21,148.1,233.1,57.7,113.0,61.2,3.3,White Spot Disease,1,6.4,1.75,293.3,100.0,87.7,100.0,High
F1012,Aquaculture,Shrimp,Tamil Nadu,2,14.6,26.1,8.04,5.32,0.17,129.0,51.1,75.4,55.0,95.0,2.5,No Disease,0,2.0,1.4,55.17,100.0,89.5,96.8,High
F1013,Livestock,Buffalo,Karnataka,4,20.8,,,,,62.2,32.4,55.6,132.5,83.8,2.2,Respiratory Infection,1,7.2,2.22,40.92,98.5,,100.0,High
F1014,Aquaculture,Catla,Andhra Pradesh,1,18.0,28.7,7.82,4.59,0.27,47.1,223.1,91.2,62.3,81.6,3.2,No Disease,0,1.9,1.47,371.42,100.0,97.0,49.9,Medium
F1015,Aquaculture,Pangasius,Tamil Nadu,6,19.4,32.1,8.23,4.69,0.12,123.8,106.0,71.1,24.0,95.5,3.9,Parasitic Infection,1,15.9,1.51,144.39,86.1,78.4,100.0,High
F1016,Livestock,Cattle,West Bengal,4,23.8,,,,,78.2,16.0,85.9,25.8,62.4,3.0,No Disease,0,3.4,2.17,16.7,100.0,,53.6,Medium
F1017,Livestock,Goat,West Bengal,6,16.2,,,,,76.2,21.1,84.8,154.8,65.2,4.4,No Disease,0,1.9,1.86,34.83,100.0,,54.2,Medium
F1018,Aquaculture,Catla,Karnataka,5,24.9,28.4,8.23,3.58,0.32,125.1,152.5,72.1,178.3,92.9,3.9,No Disease,0,1.1,1.28,246.92,100.0,89.0,97.5,High
F1019,Livestock,Buffalo,Karnataka,1,6.2,,,,,43.1,39.5,77.2,160.1,97.4,2.1,Mastitis,1,3.4,2.82,59.78,100.0,,95.5,High
F1020,Aquaculture,Shrimp,Karnataka,3,23.9,32.6,8.92,5.02,0.16,116.4,126.3,93.7,163.2,90.3,2.9,No Disease,0,0.9,1.24,133.47,100.0,68.2,71.6,High
F1021,Aquaculture,Shrimp,Andhra Pradesh,2,14.1,29.3,8.33,5.51,0.51,40.7,29.5,97.1,26.1,72.4,4.3,No Disease,0,0.6,1.24,50.81,100.0,85.7,35.0,Low
F1022,Aquaculture,Shrimp,Karnataka,5,18.4,31.1,7.22,2.8,0.12,159.8,31.5,92.9,153.4,76.8,3.2,No Disease,1,11.0,1.63,48.68,91.2,68.6,92.5,High
F1023,Livestock,Goat,Karnataka,5,13.0,,,,,13.8,23.7,61.0,158.6,84.7,3.8,No Disease,0,0.6,1.9,35.73,100.0,,74.2,High
F1024,Livestock,Goat,West Bengal,4,24.9,,,,,39.4,9.8,68.5,57.6,82.1,2.1,No Disease,0,2.4,2.31,14.93,100.0,,71.0,High
F1025,Livestock,Poultry,West Bengal,1,1.2,,,,,64.5,44.8,94.8,10.6,45.6,3.7,No Disease,0,1.8,1.81,55.0,100.0,,41.3,Medium
F1026,Livestock,Cattle,West Bengal,6,12.6,,,,,44.8,55.5,63.9,108.8,66.4,3.9,No Disease,0,0.2,1.86,79.12,100.0,,67.3,High
F1027,Livestock,Cattle,West Bengal,6,16.1,,,,,77.0,44.5,59.8,38.2,96.7,3.8,No Disease,0,2.4,2.25,53.68,100.0,,100.0,High
F1028,Aquaculture,Tilapia,Tamil Nadu,5,5.2,33.3,7.92,4.72,0.25,49.2,108.3,87.2,164.4,56.3,2.9,No Disease,0,1.4,1.54,169.89,100.0,77.4,45.1,Medium
F1029,Aquaculture,Pangasius,Karnataka,3,21.4,30.7,8.0,5.75,0.55,174.6,64.1,95.6,72.3,77.7,2.3,No Disease,0,1.9,1.5,114.93,100.0,83.0,74.2,High
F1030,Aquaculture,Shrimp,Tamil Nadu,4,7.1,26.8,7.96,4.85,0.58,159.8,190.0,71.2,162.6,67.2,4.4,No Disease,0,2.4,1.48,194.37,100.0,88.8,88.8,High
F1031,Aquaculture,Shrimp,Andhra Pradesh,3,5.8,24.1,7.96,4.85,0.61,135.0,216.0,78.0,60.5,88.1,2.7,No Disease,0,1.8,1.36,381.29,100.0,77.2,90.2,High
F1032,Livestock,Poultry,Andhra Pradesh,7,22.9,,,,,31.5,21.6,87.7,79.9,86.3,3.8,No Disease,0,2.0,1.83,25.3,100.0,,53.2,Medium
F1033,Aquaculture,Rohu,Andhra Pradesh,2,8.1,29.7,7.89,6.2,0.25,103.6,83.8,94.4,69.8,76.6,2.8,No Disease,0,2.8,1.33,87.19,100.0,92.1,56.8,Medium
F1034,Livestock,Sheep,West Bengal,1,18.0,,,,,12.8,51.7,77.5,138.9,51.7,4.2,No Disease,0,0.4,1.78,86.07,100.0,,45.7,Medium
F1035,Aquaculture,Shrimp,Tamil Nadu,2,11.7,30.1,8.04,6.56,0.32,144.9,151.5,68.4,134.2,63.9,3.9,No Disease,0,0.0,1.43,163.59,100.0,88.7,87.8,High
F1036,Livestock,Goat,Telangana,4,24.5,,,,,15.8,56.2,97.5,78.0,76.5,3.9,No Disease,0,3.2,2.18,91.22,100.0,,31.6,Low
F1037,Livestock,Goat,Karnataka,6,12.8,,,,,67.3,26.8,73.2,45.6,88.4,4.5,Mastitis,1,7.8,2.74,44.8,100.0,,98.3,High
F1038,Aquaculture,Shrimp,Karnataka,5,18.0,25.1,7.67,5.45,0.23,59.7,242.8,76.7,82.2,62.5,3.7,No Disease,0,1.7,1.43,343.67,100.0,86.8,58.2,Medium
F1039,Aquaculture,Pangasius,Tamil Nadu,7,4.3,28.3,8.31,5.77,0.23,75.0,236.6,96.0,158.8,79.2,3.6,No Disease,0,2.1,1.45,366.38,100.0,92.7,50.1,Medium
F1040,Aquaculture,Catla,Telangana,7,17.8,31.3,7.54,4.51,0.09,78.5,153.3,57.5,26.9,87.1,2.5,No Disease,0,1.8,1.29,156.13,100.0,83.7,95.8,High
F1041,Aquaculture,Catla,Telangana,6,8.3,23.1,7.74,5.56,0.14,133.3,174.0,64.5,107.2,93.9,2.9,Parasitic Infection,1,7.5,1.67,188.01,100.0,79.7,100.0,High
F1042,Livestock,Cattle,Telangana,3,23.8,,,,,43.5,36.1,71.0,120.6,67.9,3.9,No Disease,0,1.5,2.38,38.92,100.0,,59.9,Medium
F1043,Aquaculture,Catla,Andhra Pradesh,6,14.8,26.6,8.16,7.1,0.16,62.2,189.6,84.7,97.8,79.3,2.3,No Disease,0,2.9,1.4,276.75,100.0,90.1,58.3,Medium
F1044,Aquaculture,Pangasius,Andhra Pradesh,4,13.2,31.2,7.4,4.71,0.25,126.4,114.6,94.6,89.9,85.5,2.5,No Disease,0,4.9,1.35,123.32,100.0,82.4,69.4,High
F1045,Livestock,Goat,Telangana,2,22.2,,,,,19.9,39.1,82.7,28.9,57.6,3.0,No Disease,0,0.4,2.01,53.26,100.0,,42.3,Medium
F1046,Aquaculture,Pangasius,Tamil Nadu,4,7.7,25.6,7.98,4.1,0.34,97.7,59.2,55.9,38.1,78.1,3.2,No Disease,0,3.7,1.64,76.15,100.0,88.2,95.0,High
F1047,Aquaculture,Tilapia,Karnataka,5,10.3,28.5,6.9,3.86,0.13,74.6,114.1,83.4,40.0,96.5,2.3,No Disease,0,2.9,1.62,193.07,100.0,85.8,76.4,High
F1048,Aquaculture,Rohu,Telangana,6,2.5,30.6,6.73,5.12,0.26,160.2,56.1,92.2,56.0,69.1,2.2,No Disease,0,4.2,1.68,68.72,100.0,76.8,67.8,High
F1049,Aquaculture,Rohu,West Bengal,7,2.2,26.9,7.07,5.39,0.41,170.8,99.5,84.1,36.8,81.6,2.3,No Disease,1,13.5,1.82,126.07,89.0,86.6,100.0,High
F1050,Aquaculture,Pangasius,West Bengal,1,7.1,29.9,7.86,4.2,0.19,111.5,136.2,60.9,36.3,72.6,3.0,No Disease,0,2.0,1.57,244.62,100.0,91.7,89.1,High
F1051,Livestock,Goat,Tamil Nadu,1,12.7,,,,,9.5,7.4,83.2,90.9,46.6,4.4,No Disease,0,0.3,2.35,11.04,100.0,,39.2,Medium
F1052,Aquaculture,Tilapia,West Bengal,5,7.4,28.1,8.39,4.47,0.36,156.0,232.5,82.3,19.1,93.5,4.0,No Disease,0,1.4,1.51,273.86,100.0,92.5,95.5,High
F1053,Aquaculture,Catla,Telangana,5,12.1,28.8,7.86,4.27,0.1,148.0,119.4,94.8,90.6,70.0,4.4,No Disease,0,1.2,1.72,198.33,100.0,96.1,62.2,Medium
F1054,Aquaculture,Pangasius,Karnataka,3,13.4,28.0,8.64,5.76,0.33,135.0,213.0,85.9,161.4,61.5,3.0,No Disease,0,2.7,1.49,283.29,100.0,89.9,67.9,High
F1055,Aquaculture,Catla,Telangana,7,2.7,29.5,8.73,4.99,0.22,80.5,224.7,62.4,166.1,77.5,3.8,Early Mortality Syndrome,1,5.8,1.69,247.9,100.0,82.8,100.0,High
F1056,Aquaculture,Rohu,Karnataka,5,18.2,25.4,7.87,5.79,0.35,43.0,108.2,58.0,142.6,86.7,4.3,No Disease,0,1.3,1.24,153.41,100.0,88.8,86.1,High
F1057,Livestock,Goat,West Bengal,7,17.4,,,,,72.1,24.3,72.4,109.5,84.9,3.8,No Disease,0,4.1,2.26,36.75,100.0,,77.5,High
F1058,Aquaculture,Tilapia,West Bengal,7,7.0,26.7,7.31,3.93,0.27,43.1,97.5,92.2,7.8,73.4,3.9,No Disease,0,2.9,1.43,100.26,100.0,88.2,41.3,Medium
F1059,Livestock,Goat,Andhra Pradesh,4,23.9,,,,,45.0,21.5,69.3,161.5,69.0,2.9,No Disease,0,0.7,2.18,27.72,100.0,,62.0,Medium
F1060,Livestock,Sheep,Telangana,4,21.6,,,,,60.0,23.0,63.0,59.8,74.9,3.8,No Disease,0,3.7,2.16,39.01,100.0,,75.9,High
F1061,Aquaculture,Catla,Karnataka,1,22.2,25.7,8.39,6.63,0.39,60.0,52.2,85.8,77.7,93.2,2.8,Bacterial Infection,1,12.5,2.14,80.74,98.6,83.7,87.8,High
F1062,Aquaculture,Catla,Andhra Pradesh,4,9.2,29.9,8.42,5.17,0.6,178.8,30.1,65.1,71.4,74.3,4.3,No Disease,0,0.0,1.14,53.35,100.0,80.0,100.0,High
F1063,Aquaculture,Catla,Andhra Pradesh,6,14.2,26.3,8.16,5.18,0.26,63.7,134.9,86.2,15.0,82.3,4.1,No Disease,0,0.0,1.13,165.21,100.0,88.9,59.6,Medium
F1064,Aquaculture,Catla,Telangana,7,23.7,31.0,7.98,3.71,0.29,87.3,107.8,96.8,1.0,97.4,4.5,No Disease,0,1.9,1.53,110.07,100.0,82.9,66.9,High
F1065,Livestock,Buffalo,Andhra Pradesh,6,21.3,,,,,70.0,22.8,76.3,11.4,59.6,3.6,No Disease,0,1.1,2.29,24.93,100.0,,61.2,Medium
F1066,Aquaculture,Pangasius,Andhra Pradesh,4,22.9,30.9,6.99,5.09,0.34,62.8,142.9,67.3,38.7,80.4,4.3,No Disease,0,0.9,1.58,176.13,100.0,78.7,76.7,High
F1067,Aquaculture,Pangasius,Telangana,1,14.9,29.1,8.15,4.17,0.5,93.2,240.4,57.7,139.3,68.3,2.1,No Disease,0,3.4,1.64,343.25,100.0,88.9,85.6,High
F1068,Aquaculture,Shrimp,Karnataka,7,16.6,28.9,7.58,6.43,0.28,40.7,192.3,57.2,171.0,85.2,2.8,No Disease,0,2.7,1.54,280.41,100.0,93.8,85.1,High
F1069,Aquaculture,Catla,West Bengal,4,11.1,31.5,7.4,8.0,0.25,139.8,198.8,66.7,26.4,67.5,3.3,No Disease,0,2.0,1.33,257.32,100.0,81.2,88.2,High
F1070,Aquaculture,Rohu,Andhra Pradesh,7,22.0,28.0,8.09,4.11,0.26,59.2,197.7,91.8,141.2,90.9,2.7,No Disease,0,0.4,1.5,238.6,100.0,96.5,59.7,Medium
F1071,Aquaculture,Pangasius,Telangana,5,17.4,29.6,7.97,7.85,0.32,62.8,70.7,65.1,77.5,94.9,3.3,Early Mortality Syndrome,1,16.8,1.54,95.59,89.9,91.6,100.0,High
F1072,Livestock,Cattle,West Bengal,1,15.9,,,,,78.4,52.2,57.6,130.6,62.8,3.6,No Disease,0,2.1,2.08,62.49,100.0,,82.0,High
F1073,Livestock,Cattle,Karnataka,3,5.6,,,,,78.2,10.0,69.7,57.5,49.0,2.2,No Disease,0,0.7,1.91,14.52,100.0,,69.8,High
F1074,Aquaculture,Pangasius,Andhra Pradesh,2,20.3,24.0,7.83,4.63,0.43,96.5,75.7,93.3,164.6,73.0,3.6,No Disease,0,0.0,1.73,97.36,100.0,82.9,53.2,Medium
F1075,Aquaculture,Tilapia,West Bengal,5,8.0,29.0,8.67,6.91,0.4,135.5,214.4,55.4,39.6,83.6,4.2,No Disease,0,4.0,1.31,341.54,100.0,85.6,100.0,High
F1076,Aquaculture,Shrimp,West Bengal,4,11.7,26.7,7.94,4.25,0.23,102.5,149.2,55.0,20.6,71.1,2.1,White Spot Disease,1,17.6,1.7,165.04,79.9,93.1,100.0,High
F1077,Livestock,Poultry,Telangana,6,15.2,,,,,38.0,40.3,97.1,171.3,66.0,3.5,No Disease,0,0.9,1.9,54.07,100.0,,32.4,Low
F1078,Aquaculture,Pangasius,Karnataka,6,14.7,29.6,7.36,6.2,0.13,133.2,82.7,65.1,18.7,57.2,4.1,White Spot Disease,1,11.9,1.75,104.73,96.0,88.3,100.0,High
F1079,Livestock,Poultry,West Bengal,5,9.6,,,,,61.4,11.0,62.1,12.8,62.0,3.1,No Disease,0,0.5,2.16,11.45,100.0,,73.2,High
F1080,Aquaculture,Pangasius,Tamil Nadu,7,15.5,28.0,7.99,5.69,0.1,172.6,88.8,68.1,86.6,94.5,3.0,White Spot Disease,1,16.3,1.76,109.5,81.8,97.7,100.0,High
F1081,Aquaculture,Rohu,West Bengal,5,22.0,29.4,7.3,6.28,0.52,98.2,43.0,94.2,91.4,72.5,3.5,No Disease,0,0.0,1.36,51.4,100.0,85.4,52.4,Medium
F1082,Aquaculture,Rohu,West Bengal,7,19.7,30.2,7.88,6.48,0.2,100.2,181.2,73.5,70.7,97.6,3.5,No Disease,0,3.7,1.37,233.95,100.0,90.2,93.6,High
F1083,Aquaculture,Catla,Karnataka,1,21.1,28.6,8.27,5.6,0.11,40.6,91.9,63.9,117.8,60.8,2.7,No Disease,0,1.8,1.41,108.25,100.0,92.0,66.3,High
F1084,Livestock,Cattle,Tamil Nadu,5,16.9,,,,,41.3,54.7,56.3,62.1,88.6,3.5,No Disease,0,1.3,2.13,92.33,100.0,,88.9,High
F1085,Livestock,Buffalo,Tamil Nadu,4,12.2,,,,,56.4,29.1,69.5,111.4,96.8,3.0,No Disease,0,1.6,1.8,35.8,100.0,,86.0,High
F1086,Aquaculture,Pangasius,West Bengal,3,11.1,25.8,7.69,3.44,0.3,109.1,120.4,66.6,126.1,60.4,2.1,No Disease,0,0.0,1.42,168.31,100.0,84.3,80.7,High
F1087,Aquaculture,Shrimp,West Bengal,1,11.0,30.8,8.3,3.93,0.09,92.3,143.4,74.5,160.1,84.9,4.2,No Disease,0,2.5,1.47,161.55,100.0,82.1,80.5,High
F1088,Livestock,Sheep,Telangana,7,22.9,,,,,28.3,23.4,68.8,76.7,63.1,3.6,No Disease,0,1.5,1.96,27.59,100.0,,58.3,Medium
F1089,Livestock,Buffalo,Andhra Pradesh,6,14.9,,,,,6.8,59.3,85.5,93.7,65.6,3.2,No Disease,0,0.1,2.19,60.03,100.0,,36.2,Medium
F1090,Livestock,Cattle,West Bengal,6,6.3,,,,,53.6,54.1,74.4,139.6,53.9,2.2,No Disease,0,0.6,2.26,77.68,100.0,,59.0,Medium
F1091,Livestock,Sheep,Tamil Nadu,7,19.6,,,,,10.4,30.2,80.7,44.6,85.9,3.5,No Disease,0,1.2,2.15,41.64,100.0,,54.6,Medium
F1092,Aquaculture,Tilapia,Tamil Nadu,5,6.6,30.9,7.54,2.69,0.24,171.4,137.4,75.1,121.0,66.2,2.8,No Disease,0,1.2,1.59,197.17,100.0,72.2,87.8,High
F1093,Livestock,Goat,West Bengal,6,19.2,,,,,26.8,25.2,81.9,143.6,63.5,3.1,Mastitis,1,2.2,2.95,41.94,100.0,,64.8,Medium
F1094,Aquaculture,Tilapia,Andhra Pradesh,6,5.3,23.6,7.92,6.19,0.41,170.7,68.1,97.8,139.2,86.2,2.9,No Disease,0,4.2,1.61,72.59,100.0,80.7,77.8,High
F1095,Livestock,Buffalo,Telangana,7,2.1,,,,,58.3,30.2,95.8,128.5,50.5,2.2,No Disease,0,1.0,2.23,35.91,100.0,,38.8,Medium
F1096,Livestock,Goat,Tamil Nadu,6,13.7,,,,,56.8,7.7,60.0,134.0,59.3,3.5,Mastitis,1,1.0,2.28,11.51,100.0,,94.2,High
F1097,Livestock,Goat,Telangana,3,10.7,,,,,11.9,17.0,58.7,49.3,49.9,3.2,Mastitis,1,2.3,2.84,17.67,100.0,,84.3,High
F1098,Livestock,Sheep,Telangana,2,7.8,,,,,71.4,25.3,90.3,164.7,54.2,4.2,No Disease,0,1.8,2.16,27.16,100.0,,47.6,Medium
F1099,Livestock,Goat,Tamil Nadu,1,15.3,,,,,30.2,14.2,59.7,68.1,81.7,2.4,Respiratory Infection,1,4.3,2.55,20.14,100.0,,97.2,High
F1100,Aquaculture,Shrimp,West Bengal,3,11.1,27.4,8.29,8.71,0.3,67.2,178.6,93.8,29.5,58.7,3.8,No Disease,0,0.4,1.66,295.07,100.0,91.7,43.0,Medium
F1101,Aquaculture,Catla,Andhra Pradesh,5,1.2,27.7,7.37,5.12,0.43,159.0,95.3,69.6,161.2,73.3,4.0,No Disease,1,16.8,1.88,102.12,81.5,92.9,100.0,High
F1102,Livestock,Cattle,Telangana,2,1.8,,,,,8.5,19.6,74.1,31.0,83.7,2.3,No Disease,0,1.9,1.84,22.76,100.0,,59.0,Medium
F1103,Livestock,Goat,Tamil Nadu,6,13.0,,,,,29.0,21.8,93.7,133.5,96.5,3.4,Foot and Mouth Disease,1,3.0,2.15,32.07,100.0,,74.8,High
F1104,Aquaculture,Shrimp,Andhra Pradesh,7,21.6,28.5,7.66,5.53,0.18,94.0,36.9,89.9,104.3,65.1,4.2,White Spot Disease,1,13.7,1.98,45.44,94.4,96.3,73.6,High
F1105,Livestock,Cattle,Telangana,7,19.6,,,,,43.7,54.8,56.9,137.8,75.3,2.9,No Disease,0,0.8,2.47,76.79,100.0,,78.3,High
F1106,Livestock,Buffalo,Karnataka,5,17.1,,,,,76.2,21.6,85.7,102.8,50.7,3.3,No Disease,0,2.5,1.72,22.12,100.0,,53.4,Medium
F1107,Aquaculture,Shrimp,Tamil Nadu,7,3.8,28.2,8.77,5.94,0.18,51.8,140.7,64.0,12.1,76.6,3.2,No Disease,0,1.1,1.73,211.8,100.0,87.6,74.2,High
F1108,Livestock,Goat,Tamil Nadu,3,20.9,,,,,76.0,13.2,93.9,9.6,61.3,2.6,No Disease,1,7.9,2.71,17.44,99.8,,65.1,High
F1109,Livestock,Goat,Tamil Nadu,1,7.8,,,,,59.9,58.8,60.0,77.7,48.3,3.9,No Disease,0,1.3,2.22,81.83,100.0,,75.0,High
F1110,Aquaculture,Catla,Tamil Nadu,2,16.4,26.6,7.28,6.11,0.25,112.9,244.8,97.3,107.7,92.7,4.5,No Disease,0,0.2,1.56,267.53,100.0,88.2,69.1,High
F1111,Aquaculture,Rohu,Telangana,1,12.0,29.6,7.16,4.42,0.18,104.2,161.1,65.7,54.1,81.4,4.4,No Disease,0,0.0,1.3,219.65,100.0,85.9,89.5,High
F1112,Aquaculture,Tilapia,West Bengal,7,20.3,25.6,7.65,4.23,0.18,170.4,174.0,94.2,175.0,76.4,2.6,No Disease,0,2.2,1.35,263.37,100.0,88.6,73.5,High
F1113,Livestock,Buffalo,Tamil Nadu,3,3.2,,,,,23.1,59.1,93.8,95.2,73.1,4.2,No Disease,0,2.0,1.92,81.08,100.0,,34.5,Low
F1114,Aquaculture,Tilapia,Tamil Nadu,1,24.8,26.2,7.19,4.77,0.45,145.6,121.1,88.7,175.7,65.3,4.2,No Disease,0,0.6,1.78,143.2,100.0,84.2,67.7,High
F1115,Aquaculture,Pangasius,West Bengal,3,3.9,30.4,7.54,4.44,0.42,42.0,47.2,92.7,150.6,67.7,2.7,No Disease,0,2.8,1.69,56.36,100.0,86.8,37.8,Medium
F1116,Aquaculture,Pangasius,Telangana,3,15.3,30.8,7.61,6.34,0.2,86.7,121.2,81.5,12.7,95.8,3.4,No Disease,0,2.1,1.65,211.11,100.0,86.5,80.8,High
F1117,Aquaculture,Shrimp,Telangana,3,19.3,25.8,7.83,5.94,0.17,132.6,58.3,73.8,25.6,91.8,2.3,No Disease,0,0.0,1.41,77.14,100.0,90.8,96.8,High
F1118,Aquaculture,Rohu,Tamil Nadu,5,12.6,26.7,7.02,5.69,0.35,153.9,139.2,94.2,58.7,61.7,3.8,No Disease,0,3.5,1.22,143.67,100.0,85.4,64.3,Medium
F1119,Aquaculture,Tilapia,Telangana,6,12.2,30.1,7.75,4.45,0.47,110.4,108.4,60.9,64.2,93.2,3.9,No Disease,0,0.0,1.78,152.02,100.0,89.2,100.0,High
F1120,Livestock,Poultry,Tamil Nadu,4,14.2,,,,,26.4,9.1,87.6,107.2,77.3,2.4,No Disease,0,0.9,2.28,13.93,100.0,,44.8,Medium
F1121,Livestock,Cattle,Andhra Pradesh,5,3.7,,,,,20.4,55.1,94.7,26.3,83.4,2.0,No Disease,0,0.1,2.13,65.28,100.0,,41.1,Medium
F1122,Aquaculture,Catla,Karnataka,6,8.4,24.1,7.56,5.58,0.19,171.0,137.7,55.1,67.5,59.8,3.0,No Disease,0,4.5,1.09,201.78,100.0,81.5,100.0,High
F1123,Aquaculture,Tilapia,Karnataka,5,19.2,27.6,8.04,4.43,0.18,131.0,214.8,68.4,104.0,86.4,3.0,White Spot Disease,1,9.6,1.78,346.97,97.7,95.5,100.0,High
F1124,Aquaculture,Tilapia,West Bengal,2,10.7,28.3,7.92,3.5,0.09,168.6,152.6,85.4,75.1,64.6,3.8,No Disease,0,0.1,1.55,249.52,100.0,92.4,76.7,High
F1125,Livestock,Buffalo,Andhra Pradesh,2,12.5,,,,,49.6,33.8,94.8,96.5,72.3,1.9,No Disease,1,4.0,1.84,53.8,100.0,,59.4,Medium
F1126,Livestock,Sheep,Karnataka,3,16.6,,,,,67.5,11.6,57.3,34.5,59.2,2.6,No Disease,0,2.3,2.0,18.58,100.0,,79.6,High
F1127,Livestock,Goat,West Bengal,1,1.5,,,,,51.9,38.1,61.3,97.9,65.5,3.0,Foot and Mouth Disease,1,5.5,2.32,61.87,100.0,,91.7,High
F1128,Livestock,Cattle,Karnataka,4,19.7,,,,,20.0,5.0,73.8,145.2,76.1,3.4,No Disease,0,2.8,1.98,6.11,100.0,,56.1,Medium
F1129,Livestock,Sheep,Karnataka,1,2.5,,,,,22.2,58.4,58.6,12.3,76.6,3.8,No Disease,0,0.0,2.19,76.1,100.0,,72.2,High
F1130,Livestock,Goat,Andhra Pradesh,2,4.9,,,,,78.0,6.7,71.6,117.0,91.6,2.5,Respiratory Infection,1,0.7,2.38,10.8,100.0,,100.0,High
F1131,Livestock,Cattle,Tamil Nadu,5,9.5,,,,,78.1,37.5,62.4,179.2,73.0,4.1,No Disease,0,0.0,2.07,40.84,100.0,,79.5,High
F1132,Livestock,Sheep,Tamil Nadu,3,18.5,,,,,20.4,26.6,83.5,12.8,62.7,1.8,No Disease,0,2.9,2.11,41.27,100.0,,41.6,Medium
F1133,Livestock,Cattle,West Bengal,3,8.0,,,,,41.2,4.6,79.2,73.7,86.0,2.9,No Disease,0,2.9,2.05,6.57,100.0,,63.9,Medium
F1134,Aquaculture,Pangasius,Tamil Nadu,3,9.3,24.5,7.28,4.4,0.33,41.8,157.1,95.5,109.7,88.7,3.7,No Disease,0,1.2,1.56,199.34,100.0,79.8,49.9,Medium
F1135,Aquaculture,Shrimp,Telangana,1,17.2,27.9,7.41,4.42,0.35,147.9,58.4,89.4,84.4,84.4,4.3,No Disease,0,1.9,1.46,87.9,100.0,94.9,79.1,High
F1136,Aquaculture,Rohu,Karnataka,3,7.6,26.8,7.48,4.1,0.21,151.7,102.1,95.3,151.6,94.1,2.7,No Disease,0,3.0,1.19,168.91,100.0,91.4,81.9,High
F1137,Aquaculture,Catla,Telangana,3,21.1,25.8,8.58,6.07,0.32,124.1,50.9,71.8,174.8,70.1,4.2,Early Mortality Syndrome,1,8.0,1.77,55.75,100.0,81.8,99.3,High
F1138,Livestock,Poultry,Andhra Pradesh,4,4.0,,,,,8.0,21.1,86.4,93.9,67.1,4.0,No Disease,0,2.4,2.21,35.46,100.0,,35.6,Medium
F1139,Livestock,Cattle,Telangana,1,4.0,,,,,77.5,51.2,92.8,82.8,78.1,2.8,No Disease,0,2.3,1.88,56.62,100.0,,53.1,Medium
F1140,Aquaculture,Tilapia,Karnataka,3,22.6,26.0,7.4,4.19,1.0,133.4,240.0,83.4,104.8,91.4,3.6,Early Mortality Syndrome,1,14.1,1.96,429.51,89.8,72.2,100.0,High
F1141,Livestock,Sheep,Andhra Pradesh,3,14.2,,,,,47.5,55.4,67.4,27.9,63.6,3.9,No Disease,0,2.0,1.98,62.97,100.0,,64.5,Medium
F1142,Aquaculture,Pangasius,Telangana,4,19.5,28.9,6.88,5.1,0.29,83.3,131.0,77.2,0.2,81.5,4.5,Bacterial Infection,1,16.5,1.35,188.0,86.5,85.4,92.8,High
F1143,Livestock,Buffalo,Tamil Nadu,1,22.6,,,,,25.3,56.4,55.5,130.7,65.2,3.2,No Disease,0,2.4,2.25,82.23,100.0,,70.8,High
F1144,Aquaculture,Shrimp,Karnataka,2,12.3,25.6,7.51,4.47,0.07,165.4,148.8,67.6,133.7,76.8,2.4,No Disease,0,2.4,1.66,193.69,100.0,86.9,99.2,High
F1145,Livestock,Goat,Karnataka,1,8.1,,,,,14.1,59.4,90.5,97.4,70.2,3.6,Respiratory Infection,1,5.8,2.45,64.47,100.0,,53.2,Medium
F1146,Livestock,Buffalo,Karnataka,6,23.4,,,,,9.3,11.8,87.4,124.0,52.1,3.2,No Disease,1,1.9,2.69,17.75,100.0,,54.9,Medium
F1147,Aquaculture,Shrimp,Karnataka,6,21.8,28.6,8.11,3.04,0.39,58.9,182.7,90.0,22.6,76.3,3.2,No Disease,0,1.9,1.43,182.93,100.0,84.3,49.8,Medium
F1148,Livestock,Sheep,West Bengal,3,15.1,,,,,40.9,19.5,75.1,37.7,94.0,1.9,No Disease,0,0.0,2.23,32.7,100.0,,74.3,High
F1149,Aquaculture,Rohu,Andhra Pradesh,7,4.5,24.0,8.35,6.42,0.14,159.0,94.1,69.0,96.1,83.1,2.5,No Disease,0,3.2,1.49,162.4,100.0,77.4,100.0,High
